"InventoryID","ISO6393","Glottocode","Source","phonemes","consonants","vowels","tones"
2929,"umg","umbu1256","er",32,27,5,0
2930,"kjn","oyka1239","er",28,23,5,0
2931,"adt","adny1235","er",27,24,3,0
2932,"zku","kaur1267","er",25,20,5,0
2933,"nnv","nugu1241","er",28,22,6,0
2934,"wiw","wira1260","er",23,19,4,0
2935,"bjb","bang1339","er",23,20,3,0
2936,"nnr","naru1238","er",27,21,6,0
2937,"ktd","koka1244","er",23,17,6,0
2938,"gnr","gure1255","er",23,13,10,0
2939,"gnr","gure1255","er",23,13,10,0
2940,"gbw","kabi1260","er",24,16,8,0
2941,"gbw","gabi1248","er",19,13,6,0
2942,"gbw","kabi1260","er",23,13,10,0
2943,"wkw","duun1241","er",23,13,10,0
2944,"wkw","waka1274","er",23,13,10,0
2945,"wlu","wuli1242","er",23,13,10,0
2946,NA,"bula1255","er",32,26,6,0
2947,"wga","waga1260","er",25,19,6,0
2948,"wrb","warl1256","er",33,29,4,0
2949,"wga","waga1260","er",26,20,6,0
2950,"jao","yany1243","er",24,20,4,0
2951,"wrm","waru1265","er",28,22,6,0
2952,"mpj","kart1247","er",24,17,7,0
2953,"mpj","many1256","er",23,17,6,0
2954,"mpj","pudi1238","er",23,20,3,0
2955,"mpj","wang1288","er",23,17,6,0
2956,NA,"yulp1239","er",23,17,6,0
2957,"wbt","wanm1242","er",23,17,6,0
2958,"ant","anta1253","er",23,17,6,0
2959,"kux","kuka1246","er",23,17,6,0
2960,"pjt","pitj1243","er",23,17,6,0
2961,"nrk","ngar1296","er",23,17,6,0
2962,"ntj","ngaa1240","er",23,17,6,0
2963,"piu","pint1250","er",23,17,6,0
2964,"pjt","pitj1243","er",23,17,6,0
2965,"kdd","yank1247","er",23,17,6,0
2966,"mwp","kala1378","er",24,18,6,0
2967,"mwp","kala1377","er",24,18,6,0
2968,"yga","maly1234","er",27,21,6,0
2969,"wdk","wadi1261","er",27,21,6,0
2970,"yxl","yard1234","er",27,21,6,0
2971,"dhg","dhan1270","er",26,20,6,0
2972,"guf","gupa1247","er",31,25,6,0
2973,"dax","dhal1246","er",26,20,6,0
2974,"djr","djam1256","er",31,25,6,0
2975,"gnn","guma1253","er",31,25,6,0
2976,"dji","djin1253","er",25,22,3,0
2977,"djb","djin1252","er",25,22,3,0
2978,"jay","yann1237","er",31,25,6,0
2979,"rit","rita1239","er",31,25,6,0
2980,"xyy","yort1237","er",20,15,5,0
2981,"xyy","yort1237","er",19,14,5,0
2982,"xbe","biga1237","er",16,13,3,0
2983,"yub","yuga1244","er",16,13,3,0
2984,"xda","hawk1239","er",18,15,3,0
2985,"xdk","sydn1236","er",19,16,3,0
2986,"xdk","sydn1236","er",19,16,3,0
2987,"awk","awab1243","er",16,13,3,0
2988,NA,"west2443","er",21,17,4,0
2989,"kda","wori1245","er",19,13,6,0
2990,"nyx","ngan1296","er",17,14,3,0
2991,"dyn","dyan1250","er",19,13,6,0
2992,"duj","djap1238","er",25,19,6,0
2993,"tbh","thur1254","er",25,19,6,0
2994,"tbh","thur1254","er",25,19,6,0
2995,"dhu","dhur1239","er",25,19,6,0
2996,"xtv","sout2771","er",25,19,6,0
2997,"xrd","gund1248","er",25,19,6,0
2998,"xni","ngar1297","er",18,15,3,0
2999,NA,"sout2770","er",25,19,6,0
3000,"xtv","sout2771","er",25,19,6,0
3001,"gcd","gang1267","er",24,18,6,0
3002,"gyd","kaya1319","er",23,17,6,0
3003,"lbz","lard1243","er",25,17,8,0
3004,"gyd","kaya1319","er",24,18,6,0
3005,"tiw","tiwi1244","er",22,18,4,0
3006,"waq","wage1238","er",27,22,5,0
3007,"ung","ngar1284","er",22,17,5,0
3008,"gma","gamb1251","er",25,20,5,0
3009,"gww","kwin1241","er",28,17,11,0
3010,"wub","wuna1249","er",28,17,11,0
3011,"xud","umii1236","er",25,20,5,0
3012,"xgu","ungg1243","er",24,19,5,0
3013,"wro","worr1237","er",25,17,8,0
3014,"jbw","yawi1239","er",25,20,5,0
3015,"wrr","ward1246","er",22,17,5,0
3016,"jng","yang1288","er",22,17,5,0
3017,"gwu","guwa1243","er",21,15,6,0
3018,"wbp","west2437","er",24,18,6,0
3019,"weg","werg1234","er",21,17,4,0
3020,"lby","lamu1254","er",29,26,3,0
