"Inventory_ID","ISO639P3code","Glottocode","phonemes","consonants","vowels","tones","LanguageName","level","macroarea","latitude","longitude","Genus","family_id","FamilyName"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Sign Languages","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Otomian","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Northern Pama-Nyungan","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Chimúan","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Southeastern Pama-Nyungan","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Mongolic","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Bantoid","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Alto-Orinoco","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Oceanic","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Bantoid","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Northern Pama-Nyungan","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Ubangi","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Western Pama-Nyungan","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Aztecan","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Aztecan","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Aztecan","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Aztecan","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Central Malayo-Polynesian","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Algonquian","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Palaungic","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Qiangic","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Quechuan","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Qiangic","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Creoles and Pidgins","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Indic","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Slavic","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Sahaptian","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Athapaskan","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Slavic","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Bahnaric","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Bodic","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Western Saharan","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Dogon","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Tasmanian","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Celebic","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Tupi-Guaraní","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Turkic","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Chimbu","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Western Pama-Nyungan","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Southeastern Pama-Nyungan","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Serra Hills","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Southeastern Pama-Nyungan","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Southeastern Pama-Nyungan","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Southeastern Pama-Nyungan","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Germanic","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Southeastern Pama-Nyungan","pama1250","Pama-Nyungan"
2911,"","tyan1235",29,19,10,0,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","language","Australia",-12.544,141.984,"Southeastern Pama-Nyungan","pama1250","Pama-Nyungan"
2912,"lnj","leni1238",29,24,5,0,"Linngithigh","language","Australia",-12.771375,141.962,"Northern Pama-Nyungan","pama1250","Pama-Nyungan"
2912,"lnj","leni1238",29,24,5,0,"Linngithigh","language","Australia",-12.771375,141.962,"Northern Pama-Nyungan","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Kombio-Arapesh","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Kuki-Chin","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Albanian","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Huarpe","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Central Pama-Nyungan","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Jirajaran","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Turkic","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Koiarian","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Berber","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Western Arunachal","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Burmese-Lolo","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Bak","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Western Pama-Nyungan","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Oceanic","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Pre-Andine Arawakan","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Athapaskan","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Mayan","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Southeastern Pama-Nyungan","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Cholon","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Mayan","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Matacoan","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Mixtecan","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Timote-Cuica","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Biu-Mandara","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Indic","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Samoyedic","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Tacame","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Biu-Mandara","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"South-Central Dravidian","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Kru","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Bodic","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Sign Languages","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Hmong-Mien","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Sign Languages","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Mayan","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Western Mande","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Burmese-Lolo","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Bodic","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Central Pama-Nyungan","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Panoan","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"North Borneo","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Engan","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Creoles and Pidgins","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Mel","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Awju-Dumut","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Kapixana","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Central Dravidian","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Karen","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Pearic","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Chinookan","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Yeniseian","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Katuic","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Creoles and Pidgins","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Sign Languages","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Otomian","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Northern Pama-Nyungan","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Chimúan","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Southeastern Pama-Nyungan","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Mongolic","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Bantoid","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Alto-Orinoco","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Oceanic","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Bantoid","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Northern Pama-Nyungan","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Ubangi","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Western Pama-Nyungan","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Aztecan","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Aztecan","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Aztecan","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Aztecan","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Central Malayo-Polynesian","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Algonquian","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Palaungic","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Qiangic","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Quechuan","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Qiangic","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Creoles and Pidgins","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Indic","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Slavic","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Sahaptian","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Athapaskan","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Slavic","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Bahnaric","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Bodic","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Western Saharan","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Dogon","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Tasmanian","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Celebic","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Tupi-Guaraní","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Turkic","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Chimbu","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Western Pama-Nyungan","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Southeastern Pama-Nyungan","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Serra Hills","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Southeastern Pama-Nyungan","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Southeastern Pama-Nyungan","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Southeastern Pama-Nyungan","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Germanic","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Southeastern Pama-Nyungan","pama1250","Pama-Nyungan"
2913,"","luth1234",22,18,4,0,"Luthigh","dialect","Australia",NA,NA,"Southeastern Pama-Nyungan","pama1250","Pama-Nyungan"
2914,"","mbiy1238",29,23,6,0,"Mbiywom","language","Australia",-12.89620501,142.2710997,"Kombio-Arapesh","pama1250","Pama-Nyungan"
