InventoryID,Glottocode,ISO6393,LanguageName,SpecificDialect,GlyphID,Phoneme,Allophones,Marginal,SegmentClass,Source,tone,stress,syllabic,short,long,consonantal,sonorant,continuant,delayedRelease,approximant,tap,trill,nasal,lateral,labial,round,labiodental,coronal,anterior,distributed,strident,dorsal,high,low,front,back,tense,retractedTongueRoot,advancedTongueRoot,periodicGlottalSource,epilaryngealSource,spreadGlottis,constrictedGlottis,fortis,raisedLarynxEjective,loweredLarynxImplosive,click,family_id,parent_id,name,bookkeeping,level,status,latitude,longitude,iso639P3code,description,markup_description,child_family_count,child_language_count,child_dialect_count,country_ids,glottocode,isocodes,macroarea
1574,baka1272,bkc,Baka,NA,006A,j,j,FALSE,consonant,gm,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atla1278,baka1278,Baka (Cameroon),False,language,vulnerable,2.16013,13.7804,bkc,NA,NA,0,0,0,CF CG CM GA,baka1272,bkc,Africa
1574,baka1272,bkc,Baka,NA,0272,ɲ,ɲ,FALSE,consonant,gm,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,baka1278,Baka (Cameroon),False,language,vulnerable,2.16013,13.7804,bkc,NA,NA,0,0,0,CF CG CM GA,baka1272,bkc,Africa
1575,bumm1238,bmv,Bum,NA,006A,j,j,FALSE,consonant,gm,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atla1278,cent2275,Bum,False,language,safe,6.48655,10.418,bmv,NA,NA,0,0,0,CM,bumm1238,bmv,Africa
1575,bumm1238,bmv,Bum,NA,006A+02B7,jʷ,jʷ jɥ,FALSE,consonant,gm,0,-,-,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atla1278,cent2275,Bum,False,language,safe,6.48655,10.418,bmv,NA,NA,0,0,0,CM,bumm1238,bmv,Africa
1575,bumm1238,bmv,Bum,NA,0272,ɲ,ɲ ŋ,FALSE,consonant,gm,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,cent2275,Bum,False,language,safe,6.48655,10.418,bmv,NA,NA,0,0,0,CM,bumm1238,bmv,Africa
1576,nucl1683,dbq,Daba,NA,006A,j,j,FALSE,consonant,gm,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,afro1255,daba1262,Daba,False,language,vulnerable,10.3521,13.6318,dbq,NA,NA,0,0,2,CM NG,nucl1683,dbq,Africa
1577,gava1241,gou,Gavar,NA,006A,j,j,FALSE,consonant,gm,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,afro1255,buwa1244,Gavar,False,language,safe,10.5603,13.8188,gou,NA,NA,0,0,0,CM,gava1241,gou,Africa
1579,lang1322,lno,Lango,NA,006A,j,j,FALSE,consonant,gm,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,nilo1247,lotu1249,Lango (Sudan),False,language,safe,4.04948,33.0412,lno,NA,NA,0,0,0,SD UG,lang1322,lno,Africa
1579,lang1322,lno,Lango,NA,0272,ɲ,ɲ,FALSE,consonant,gm,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,nilo1247,lotu1249,Lango (Sudan),False,language,safe,4.04948,33.0412,lno,NA,NA,0,0,0,SD UG,lang1322,lno,Africa
1580,igoo1238,ahl,Igo,NA,0063,c,c,FALSE,consonant,gm,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-,atla1278,kpos1239,Igo,False,language,definitely endangered,7.25499,0.67846,ahl,NA,NA,0,0,0,GH TG,igoo1238,ahl,Africa
1580,igoo1238,ahl,Igo,NA,006A,j,j,FALSE,consonant,gm,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atla1278,kpos1239,Igo,False,language,definitely endangered,7.25499,0.67846,ahl,NA,NA,0,0,0,GH TG,igoo1238,ahl,Africa
1580,igoo1238,ahl,Igo,NA,025F,ɟ,ɟ,FALSE,consonant,gm,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,kpos1239,Igo,False,language,definitely endangered,7.25499,0.67846,ahl,NA,NA,0,0,0,GH TG,igoo1238,ahl,Africa
1580,igoo1238,ahl,Igo,NA,0272,ɲ,ɲ,FALSE,consonant,gm,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,kpos1239,Igo,False,language,definitely endangered,7.25499,0.67846,ahl,NA,NA,0,0,0,GH TG,igoo1238,ahl,Africa
1581,kako1242,kkj,Kako,NA,006A,j,j,FALSE,consonant,gm,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atla1278,kako1241,Kako,False,language,safe,3.79989,15.6282,kkj,NA,NA,0,0,4,CF CG CM,kako1242,kkj,Africa
1581,kako1242,kkj,Kako,NA,0272,ɲ,ɲ,FALSE,consonant,gm,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,kako1241,Kako,False,language,safe,3.79989,15.6282,kkj,NA,NA,0,0,4,CF CG CM,kako1242,kkj,Africa
1582,kwan1276,knp,Kwanja,Sundani,006A,j,j jʷ,FALSE,consonant,gm,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atla1278,konj1252,Kwanja,False,language,critically endangered,6.30293,11.6931,knp,NA,NA,0,0,3,CM,kwan1276,knp,Africa
1582,kwan1276,knp,Kwanja,Sundani,0272,ɲ,ɲ,FALSE,consonant,gm,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,konj1252,Kwanja,False,language,critically endangered,6.30293,11.6931,knp,NA,NA,0,0,3,CM,kwan1276,knp,Africa
1583,came1252,mcu,Mambila,Atta,006A,j,j,FALSE,consonant,gm,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atla1278,east2806,Donga Mambila,False,language,definitely endangered,6.43829,11.41953,mcu,NA,NA,0,0,5,CM NG,came1252,mcu,Africa
1583,came1252,mcu,Mambila,Atta,0272,ɲ,ɲ,FALSE,consonant,gm,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,east2806,Donga Mambila,False,language,definitely endangered,6.43829,11.41953,mcu,NA,NA,0,0,5,CM NG,came1252,mcu,Africa
1584,mere1246,meq,Mere,NA,006A,j,j,FALSE,consonant,gm,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,afro1255,meri1245,Merey,False,language,safe,10.7458,14.09,meq,NA,NA,0,0,1,CM,mere1246,meq,Africa
1585,wand1278,mfi,Mandara,NA,006A,j,j,FALSE,consonant,gm,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,afro1255,wand1281,Wandala,False,language,safe,11.3169,13.8996,mfi,NA,NA,0,0,10,CM NG,wand1278,mfi,Africa
1586,chon1287,coh,Chonyi,NA,006A,j,j,FALSE,consonant,gm,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atla1278,nort3232,Chonyi-Dzihana-Kauma,False,language,safe,-6.518,38.672,coh,NA,NA,0,0,0,KE,chon1287,coh,Africa
1586,chon1287,coh,Chonyi,NA,0272,ɲ,ɲ,FALSE,consonant,gm,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,nort3232,Chonyi-Dzihana-Kauma,False,language,safe,-6.518,38.672,coh,NA,NA,0,0,0,KE,chon1287,coh,Africa
1587,digo1243,dig,Digo,NA,006A,j,j,FALSE,consonant,gm,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atla1278,sout3204,Digo,False,language,safe,-4.62101,39.1752,dig,NA,NA,0,0,0,KE TZ,digo1243,dig,Africa
1587,digo1243,dig,Digo,NA,0272,ɲ,ɲ,FALSE,consonant,gm,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,sout3204,Digo,False,language,safe,-4.62101,39.1752,dig,NA,NA,0,0,0,KE TZ,digo1243,dig,Africa
1588,duru1249,dug,Duruma,NA,006A,j,j,FALSE,consonant,gm,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atla1278,nort3232,Duruma,False,language,safe,-4.09629,39.322,dug,NA,NA,0,0,0,KE TZ,duru1249,dug,Africa
1588,duru1249,dug,Duruma,NA,0272,ɲ,ɲ,FALSE,consonant,gm,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,nort3232,Duruma,False,language,safe,-4.09629,39.322,dug,NA,NA,0,0,0,KE TZ,duru1249,dug,Africa
1589,giry1241,nyf,Giryama,NA,006A,j,j,FALSE,consonant,gm,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atla1278,nort3232,Giryama,False,language,safe,-3.30638,39.6648,nyf,NA,NA,0,0,7,KE,giry1241,nyf,Africa
1589,giry1241,nyf,Giryama,NA,0272,ɲ,ɲ,FALSE,consonant,gm,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,nort3232,Giryama,False,language,safe,-3.30638,39.6648,nyf,NA,NA,0,0,7,KE,giry1241,nyf,Africa
1590,giry1241,nyf,Jiβana,NA,006A,j,j,FALSE,consonant,gm,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atla1278,nort3232,Giryama,False,language,safe,-3.30638,39.6648,nyf,NA,NA,0,0,7,KE,giry1241,nyf,Africa
1590,giry1241,nyf,Jiβana,NA,0272,ɲ,ɲ,FALSE,consonant,gm,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,nort3232,Giryama,False,language,safe,-3.30638,39.6648,nyf,NA,NA,0,0,7,KE,giry1241,nyf,Africa
1591,kamb1298,nyf,Kambe,NA,006A,j,j,FALSE,consonant,gm,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atla1278,giry1241,Kambe,False,dialect,safe,NA,NA,,NA,NA,0,0,0,,kamb1298,,Africa
1591,kamb1298,nyf,Kambe,NA,0272,ɲ,ɲ,FALSE,consonant,gm,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,giry1241,Kambe,False,dialect,safe,NA,NA,,NA,NA,0,0,0,,kamb1298,,Africa
1592,kaum1238,nyf,Kauma,NA,006A,j,j,FALSE,consonant,gm,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atla1278,giry1241,Kauma,False,dialect,safe,NA,NA,,NA,NA,0,0,0,,kaum1238,,Africa
1592,kaum1238,nyf,Kauma,NA,0272,ɲ,ɲ,FALSE,consonant,gm,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,giry1241,Kauma,False,dialect,safe,NA,NA,,NA,NA,0,0,0,,kaum1238,,Africa
1593,giry1241,nyf,Raβai,NA,006A,j,j,FALSE,consonant,gm,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atla1278,nort3232,Giryama,False,language,safe,-3.30638,39.6648,nyf,NA,NA,0,0,7,KE,giry1241,nyf,Africa
1593,giry1241,nyf,Raβai,NA,0272,ɲ,ɲ,FALSE,consonant,gm,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,nort3232,Giryama,False,language,safe,-3.30638,39.6648,nyf,NA,NA,0,0,7,KE,giry1241,nyf,Africa
1594,giry1241,nyf,Reβe,NA,006A,j,j,FALSE,consonant,gm,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atla1278,nort3232,Giryama,False,language,safe,-3.30638,39.6648,nyf,NA,NA,0,0,7,KE,giry1241,nyf,Africa
1594,giry1241,nyf,Reβe,NA,0272,ɲ,ɲ,FALSE,consonant,gm,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,nort3232,Giryama,False,language,safe,-3.30638,39.6648,nyf,NA,NA,0,0,7,KE,giry1241,nyf,Africa
1595,vame1236,mlr,Vame,NA,006A,j,j,FALSE,consonant,gm,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,afro1255,hurz1242,Vame,False,language,safe,10.9481,14.2131,mlr,NA,NA,0,0,4,CM,vame1236,mlr,Africa
1596,mmaa1238,mmu,Numala,NA,006A,j,j,FALSE,consonant,gm,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atla1278,elip1239,Mmaala,False,language,vulnerable,4.52188,11.0599,mmu,NA,NA,0,0,0,CM,mmaa1238,mmu,Africa
1596,mmaa1238,mmu,Numala,NA,0272,ɲ,ɲ,FALSE,consonant,gm,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,elip1239,Mmaala,False,language,vulnerable,4.52188,11.0599,mmu,NA,NA,0,0,0,CM,mmaa1238,mmu,Africa
1597,mpad1242,mpi,Kotoko,Makary,006A,j,j,FALSE,consonant,gm,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,afro1255,koto1265,Mpade,False,language,vulnerable,12.4609,14.5833,mpi,NA,NA,0,0,6,CM NG TD,mpad1242,mpi,Africa
1598,mofu1248,mif,"Mofu, South",Gudur,006A,j,j,FALSE,consonant,gm,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,afro1255,mofu1250,Mofu-Gudur,False,language,safe,10.567,14.0314,mif,NA,NA,0,0,6,CM,mofu1248,mif,Africa
1599,mbee1249,mfo,Mbe,NA,006A,j,j,FALSE,consonant,gm,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atla1278,ekoi1237,Mbe,False,language,safe,6.57067,8.82998,mfo,NA,NA,0,0,3,NG,mbee1249,mfo,Africa
1599,mbee1249,mfo,Mbe,NA,006A+02B7,jʷ,jʷ,FALSE,consonant,gm,0,-,-,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atla1278,ekoi1237,Mbe,False,language,safe,6.57067,8.82998,mfo,NA,NA,0,0,3,NG,mbee1249,mfo,Africa
1599,mbee1249,mfo,Mbe,NA,0272,ɲ,ɲ,FALSE,consonant,gm,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,ekoi1237,Mbe,False,language,safe,6.57067,8.82998,mfo,NA,NA,0,0,3,NG,mbee1249,mfo,Africa
1599,mbee1249,mfo,Mbe,NA,0272+02B7,ɲʷ,ɲʷ,FALSE,consonant,gm,0,-,-,-,-,+,+,-,0,-,-,-,+,-,+,+,-,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,ekoi1237,Mbe,False,language,safe,6.57067,8.82998,mfo,NA,NA,0,0,3,NG,mbee1249,mfo,Africa
1600,ncan1245,ncr,Nchane,NA,006A,j,j ʒ,FALSE,consonant,gm,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atla1278,ncan1246,Ncane,False,language,safe,6.50696,10.5312,ncr,NA,NA,0,0,2,CM,ncan1245,ncr,Africa
1600,ncan1245,ncr,Nchane,NA,0272,ɲ,ɲ,FALSE,consonant,gm,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,ncan1246,Ncane,False,language,safe,6.50696,10.5312,ncr,NA,NA,0,0,2,CM,ncan1245,ncr,Africa
1601,mfum1238,nfu,Mfumte,NA,006A,j,j,TRUE,consonant,gm,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atla1278,cent2313,Southern Mfumte,False,language,safe,6.6,10.936386,nfu,NA,NA,0,0,10,CM NG,mfum1238,nfu,Africa
1601,mfum1238,nfu,Mfumte,NA,0272,ɲ,ɲ,FALSE,consonant,gm,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,cent2313,Southern Mfumte,False,language,safe,6.6,10.936386,nfu,NA,NA,0,0,10,CM NG,mfum1238,nfu,Africa
1601,mfum1238,nfu,Mfumte,NA,0272+02B7,ɲʷ,ɲʷ,FALSE,consonant,gm,0,-,-,-,-,+,+,-,0,-,-,-,+,-,+,+,-,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,cent2313,Southern Mfumte,False,language,safe,6.6,10.936386,nfu,NA,NA,0,0,10,CM NG,mfum1238,nfu,Africa
1602,njye1238,njy,Njem,NA,006A,j,j,FALSE,consonant,gm,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atla1278,njem1234,Njyem,False,language,safe,2.30483,14.1175,njy,NA,NA,0,0,0,CG CM,njye1238,njy,Africa
1602,njye1238,njy,Njem,NA,0272,ɲ,ɲ ŋ,FALSE,consonant,gm,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,njem1234,Njyem,False,language,safe,2.30483,14.1175,njy,NA,NA,0,0,0,CG CM,njye1238,njy,Africa
1603,buam1238,box,Bwamut,Bondoukuy,0063,c,c,FALSE,consonant,gm,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-,atla1278,nucl1742,Buamu,False,language,safe,11.1687,-3.50303,box,NA,NA,0,0,1,BF ML,buam1238,box,Africa
1603,buam1238,box,Bwamut,Bondoukuy,0272,ɲ,ɲ,FALSE,consonant,gm,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,nucl1742,Buamu,False,language,safe,11.1687,-3.50303,box,NA,NA,0,0,1,BF ML,buam1238,box,Africa
1604,kwam1250,ktf,Kwami,NA,006A,j,j,FALSE,consonant,gm,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atla1278,unun9918,Kwami,False,language,safe,-1.53712,27.4633,ktf,NA,NA,0,0,0,CD,kwam1250,ktf,Africa
1605,guro1248,goa,Gouro,NA,006A,j,j,FALSE,consonant,gm,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,mand1469,guro1247,Guro,False,language,safe,7.34954,-6.31154,goa,NA,NA,0,0,0,CI,guro1248,goa,Africa
1606,kabu1256,kea,Cape Verde Creole,NA,0063,c,c,FALSE,consonant,gm,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-,indo1319,uppe1458,Kabuverdianu,False,language,safe,15.0586,-23.6148,kea,NA,NA,0,0,3,CV,kabu1256,kea,Africa
1606,kabu1256,kea,Cape Verde Creole,NA,025F,ɟ,ɟ,FALSE,consonant,gm,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,indo1319,uppe1458,Kabuverdianu,False,language,safe,15.0586,-23.6148,kea,NA,NA,0,0,3,CV,kabu1256,kea,Africa
1606,kabu1256,kea,Cape Verde Creole,NA,0272,ɲ,ɲ,FALSE,consonant,gm,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,indo1319,uppe1458,Kabuverdianu,False,language,safe,15.0586,-23.6148,kea,NA,NA,0,0,3,CV,kabu1256,kea,Africa
1606,kabu1256,kea,Cape Verde Creole,NA,028E,ʎ,ʎ,FALSE,consonant,gm,0,-,-,-,-,+,+,+,0,+,-,-,-,+,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,indo1319,uppe1458,Kabuverdianu,False,language,safe,15.0586,-23.6148,kea,NA,NA,0,0,3,CV,kabu1256,kea,Africa
1607,boun1243,nku,Kulango,Bouna,006A,j,j jʷ,FALSE,consonant,gm,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,atla1278,kula1277,Bouna Kulango,False,language,safe,8.46011,-2.74627,nku,NA,NA,0,0,2,BF CI GH,boun1243,nku,Africa
1607,boun1243,nku,Kulango,Bouna,025F,ɟ,ɟ,FALSE,consonant,gm,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,kula1277,Bouna Kulango,False,language,safe,8.46011,-2.74627,nku,NA,NA,0,0,2,BF CI GH,boun1243,nku,Africa
1607,boun1243,nku,Kulango,Bouna,0272,ɲ,ɲ ɲʷ ɲᶣ,FALSE,consonant,gm,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,atla1278,kula1277,Bouna Kulango,False,language,safe,8.46011,-2.74627,nku,NA,NA,0,0,2,BF CI GH,boun1243,nku,Africa
1608,tsam1247,tsb,Ts'amakko,NA,0063,c,c t̠ʃ t̠ʃʼ,FALSE,consonant,gm,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-,afro1255,dull1239,Tsamai,False,language,definitely endangered,5.3097,36.9139,tsb,NA,NA,0,0,0,ET,tsam1247,tsb,Africa
1608,tsam1247,tsb,Ts'amakko,NA,0063+02BC+02D0,cʼː,cʼː t̠ʃʼː,FALSE,consonant,gm,0,-,-,-,+,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,-,-,-,+,-,+,-,-,afro1255,dull1239,Tsamai,False,language,definitely endangered,5.3097,36.9139,tsb,NA,NA,0,0,0,ET,tsam1247,tsb,Africa
1608,tsam1247,tsb,Ts'amakko,NA,0063+02D0,cː,cː t̠ʃː,FALSE,consonant,gm,0,-,-,-,+,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-,afro1255,dull1239,Tsamai,False,language,definitely endangered,5.3097,36.9139,tsb,NA,NA,0,0,0,ET,tsam1247,tsb,Africa
1608,tsam1247,tsb,Ts'amakko,NA,006A,j,j,FALSE,consonant,gm,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,afro1255,dull1239,Tsamai,False,language,definitely endangered,5.3097,36.9139,tsb,NA,NA,0,0,0,ET,tsam1247,tsb,Africa
1608,tsam1247,tsb,Ts'amakko,NA,006A+02D0,jː,jː,FALSE,consonant,gm,0,-,-,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,afro1255,dull1239,Tsamai,False,language,definitely endangered,5.3097,36.9139,tsb,NA,NA,0,0,0,ET,tsam1247,tsb,Africa
1608,tsam1247,tsb,Ts'amakko,NA,0272,ɲ,ɲ,FALSE,consonant,gm,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,afro1255,dull1239,Tsamai,False,language,definitely endangered,5.3097,36.9139,tsb,NA,NA,0,0,0,ET,tsam1247,tsb,Africa
1608,tsam1247,tsb,Ts'amakko,NA,0272+02D0,ɲː,ɲː,FALSE,consonant,gm,0,-,-,-,+,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,afro1255,dull1239,Tsamai,False,language,definitely endangered,5.3097,36.9139,tsb,NA,NA,0,0,0,ET,tsam1247,tsb,Africa
